date,Banana,Onion,Potato
2005-02-02,6.832837301587301,3.878732545649839,2.991622807017544
2005-02-03,6.813293650793651,3.8401181525241674,3.0199122807017544
2005-02-04,6.79375,3.801503759398496,3.0148684210526313
2005-02-05,7.288095238095238,3.834317937701396,3.018157894736842
2005-02-06,7.282440476190476,3.738560687432868,3.107558479532164
2005-02-07,7.276785714285715,3.642803437164339,3.1969590643274852
2005-02-08,7.271130952380953,3.547046186895811,3.2863596491228066
2005-02-09,7.26547619047619,3.5727175080558538,3.0396491228070173
2005-02-10,7.176488095238095,3.7841031149301823,3.0179385964912284
2005-02-11,7.170833333333334,3.781203007518797,3.0462280701754385
2005-02-12,7.081845238095238,3.7783029001074113,3.041184210526316
2005-02-13,7.076190476190476,3.7754027926960254,3.0389181286549705
2005-02-14,7.061276455026456,3.7725026852846395,3.0366520467836255
2005-02-15,7.046362433862434,3.7696025778732545,3.0343859649122806
2005-02-16,7.0314484126984125,3.8024167561761546,3.046008771929824
2005-02-17,7.01653439153439,3.799516648764769,3.0576315789473685
2005-02-18,7.001620370370371,3.7966165413533832,3.0692543859649124
2005-02-19,6.986706349206351,3.7937164339419978,3.0808771929824563
2005-02-20,6.971792328042329,3.7789115646258504,3.0702777777777777
2005-02-21,6.956878306878306,3.7641066953097027,3.059678362573099
2005-02-22,6.941964285714285,3.7493018259935553,3.049078947368421
2005-02-23,7.102976190476191,3.7464017185821694,3.044035087719298
2005-02-24,7.097321428571429,3.7792158968850695,3.0473245614035087
2005-02-25,7.091666666666666,3.776315789473684,3.0506140350877193
2005-02-26,7.086011904761906,3.7734156820622986,3.0372368421052625
2005-02-27,7.080357142857143,3.7705155746509127,3.040526315789473
2005-02-28,7.074702380952381,3.7676154672395272,3.0438157894736837
2005-03-01,7.069047619047619,3.7647153598281418,3.0471052631578943
2005-03-02,7.063392857142858,3.7261009667024703,3.0587280701754387
2005-03-03,7.057738095238096,3.7232008592910844,3.0703508771929826
2005-03-04,6.96875,3.720300751879699,3.0736403508771932
2005-03-05,7.0464285714285735,3.7084720730397422,3.072763157894737
2005-03-06,7.012996031746032,3.696643394199785,3.0718859649122803
2005-03-07,6.979563492063494,3.6848147153598276,3.0710087719298245
2005-03-08,6.946130952380952,3.672986036519871,3.070131578947368
2005-03-09,6.94047619047619,3.7058002148227707,3.081754385964912
2005-03-10,6.990376984126985,3.6671858216970996,3.0933771929824565
2005-03-11,7.040277777777779,3.6999999999999997,3.105
2005-03-12,7.090178571428571,3.6989795918367347,3.1133333333333333
2005-03-13,7.167857142857142,3.709863945578231,3.1188888888888884
2005-03-14,7.245535714285715,3.7207482993197276,3.1244444444444444
2005-03-15,7.323214285714286,3.7316326530612245,3.1299999999999994
2005-03-16,7.317559523809524,3.730612244897959,3.1299999999999994
2005-03-17,7.395238095238095,3.4438775510204076,3.0966666666666662
2005-03-18,7.306250000000001,3.6928571428571426,3.105
2005-03-19,7.283928571428571,3.691836734693877,3.0966666666666662
2005-03-20,7.283829365079366,3.67891156462585,3.0966666666666662
2005-03-21,7.283730158730161,3.665986394557823,3.0966666666666662
2005-03-22,7.283630952380953,3.6530612244897958,3.0966666666666662
2005-03-23,7.294642857142857,3.6520408163265303,3.0966666666666662
2005-03-24,7.238988095238095,3.6510204081632653,3.0966666666666662
2005-03-25,7.349999999999999,3.657142857142857,3.0966666666666662
2005-03-26,7.261011904761905,3.6632653061224487,3.0966666666666662
2005-03-27,7.2275793650793645,3.6693877551020404,3.0966666666666662
2005-03-28,7.1941468253968255,3.675510204081632,3.0966666666666662
2005-03-29,7.160714285714287,3.6816326530612247,3.0966666666666662
2005-03-30,7.155059523809524,3.680612244897959,3.188333333333333
2005-03-31,7.149404761904762,3.6914965986394557,3.2049999999999996
2005-04-01,7.14375,3.7023809523809526,3.2216666666666662
2005-04-02,7.138095238095239,3.7132653061224485,3.210555555555556
2005-04-03,7.132440476190477,3.703316326530612,3.2119444444444443
2005-04-04,7.126785714285714,3.6933673469387753,3.213333333333333
2005-04-05,7.121130952380952,3.6834183673469383,3.2424999999999997
2005-04-06,7.122722567287785,3.673469387755102,3.313333333333333
2005-04-07,7.124314182194617,3.6724489795918367,3.4675
2005-04-08,7.12590579710145,3.7785714285714285,3.4549999999999996
2005-04-09,7.127497412008282,3.7775510204081635,3.500833333333333
2005-04-10,7.129089026915113,3.7884353741496595,3.588333333333333
2005-04-11,7.130680641821947,3.7993197278911564,3.5091666666666668
2005-04-12,7.132272256728778,3.810204081632653,3.513333333333333
2005-04-13,7.1338638716356115,3.9163265306122446,3.513333333333333
2005-04-14,7.135455486542443,3.843877551020408,3.5966666666666662
2005-04-15,7.1370471014492765,3.807142857142857,3.513333333333333
2005-04-16,7.138638716356108,3.8418367346938775,3.5966666666666662
2005-04-17,7.140230331262941,3.8170068027210884,3.5966666666666662
2005-04-18,7.141821946169773,3.792176870748299,3.5966666666666662
2005-04-19,7.143413561076604,3.76734693877551,3.5966666666666662
2005-04-20,7.145005175983435,3.8020408163265307,3.6799999999999997
2005-04-21,7.146596790890269,3.801020408163265,3.5966666666666662
2005-04-22,7.1481884057971,3.764285714285714,3.5966666666666662
2005-04-23,7.1497800207039335,3.691836734693877,3.5966666666666662
2005-04-24,7.151371635610765,3.7003401360544217,3.5966666666666662
2005-04-25,7.152963250517598,3.708843537414966,3.5966666666666662
2005-04-26,7.15455486542443,3.71734693877551,3.5966666666666662
2005-04-27,7.156146480331263,3.5591836734693874,3.5966666666666662
2005-04-28,7.157738095238095,3.543877551020408,3.6799999999999997
2005-04-29,7.195416666666667,3.471428571428571,3.5966666666666662
2005-04-30,7.229761904761905,3.7204081632653057,3.5966666666666662
2005-05-01,7.129662698412699,3.659863945578231,3.7772222222222216
2005-05-02,7.029563492063492,3.599319727891156,3.707777777777778
2005-05-03,6.929464285714286,3.4673469387755103,3.7216666666666662
2005-05-04,6.873809523809523,3.5877551020408163,3.7216666666666662
2005-05-05,6.818154761904761,3.6224489795918364,3.7216666666666662
2005-05-06,6.8625,3.6785714285714284,3.6799999999999997
2005-05-07,6.6901785714285715,3.4186224489795913,3.6799999999999997
2005-05-08,6.601190476190477,3.3967687074829933,3.6799999999999997
2005-05-09,6.928869047619048,3.3749149659863944,3.6799999999999997
2005-05-10,6.923214285714285,3.353061224489796,3.6799999999999997
2005-05-11,6.9175595238095235,3.359183673469388,3.666111111111111
2005-05-12,6.911904761904762,3.4224489795918367,3.693888888888889
2005-05-13,6.90625,3.4214285714285713,3.638333333333333
2005-05-14,6.817261904761904,3.3846938775510202,3.7216666666666662
2005-05-15,6.7282738095238095,3.312244897959183,3.707777777777778
2005-05-16,6.639285714285715,3.311224489795918,3.7772222222222216
2005-05-17,6.550297619047619,3.310204081632653,3.763333333333333
2005-05-18,6.37797619047619,3.237755102040816,3.6799999999999997
2005-05-19,6.288988095238095,3.148639455782313,3.763333333333333
2005-05-20,6.26875,3.2782738095238093,3.7591666666666668
2005-05-21,6.554166666666667,3.1286428571428573,3.6716666666666664
2005-05-22,6.653869047619048,3.0742499999999997,3.6675
2005-05-23,6.753571428571429,3.091285714285714,3.6633333333333336
2005-05-24,6.8532738095238095,3.17975,3.7424999999999997
2005-05-25,6.95297619047619,3.1039285714285714,3.7383333333333333
2005-05-26,6.26267857142857,3.224107142857143,3.7341666666666664
2005-05-27,6.085714285714285,3.0800000000000005,3.7315384615384617
2005-05-28,6.141666666666666,3.241428571428571,3.7330769230769234
2005-05-29,6.1433333333333335,3.1957142857142853,3.765479582146249
2005-05-30,6.1450000000000005,3.15,3.7978822412155746
2005-05-31,6.146666666666667,3.1042857142857136,3.8302849002849
2005-06-01,7.196666666666666,3.2357142857142853,3.7932431149097816
2005-06-02,7.566666666666666,3.266666666666666,3.881201329534663
2005-06-03,7.8,3.4076190476190478,3.719159544159544
2005-06-04,7.341666666666666,3.303928571428571,3.723784425451092
2005-06-05,7.05,3.315714285714286,3.7228537511870847
2005-06-06,6.758333333333333,3.3632142857142857,3.80525641025641
2005-06-07,6.466666666666666,3.482142857142857,3.7209924026590695
2005-06-08,6.1499999999999995,3.468571428571429,3.7839506172839505
2005-06-09,6.333333333333333,3.314285714285714,3.8039601139601142
2005-06-10,6.228666666666666,3.2157142857142853,3.7906362773029443
2005-06-11,6.324000000000001,3.402857142857143,3.8356457739791074
2005-06-12,6.374888888888889,3.459047619047619,3.827877492877493
2005-06-13,6.425777777777777,3.4527380952380953,3.8201092117758786
2005-06-14,6.476666666666667,3.4464285714285716,3.8123409306742637
2005-06-15,6.613333333333333,3.5267857142857144,3.835128205128205
2005-06-16,6.383333333333333,3.538095238095238,3.8579154795821466
2005-06-17,6.236666666666667,3.576190476190476,3.8807027540360877
2005-06-18,6.006666666666667,3.664285714285714,3.8173789173789174
2005-06-19,5.887777777777778,3.7333333333333334,3.779055080721747
2005-06-20,5.78,3.6595238095238094,3.851842355175689
2005-06-21,5.672222222222222,3.8000000000000003,3.841296296296296
2005-06-22,6.366666666666667,3.6785714285714284,3.7988271604938273
2005-06-23,5.5,3.7285714285714286,3.723964862298196
2005-06-24,6.013425925925926,3.6647619047619053,3.7741025641025643
2005-06-25,6.083518518518518,3.693809523809524,3.7239316239316236
2005-06-26,6.153611111111111,3.806190476190476,3.71542735042735
2005-06-27,6.223703703703703,3.847142857142857,3.706923076923077
2005-06-28,6.293796296296296,3.745238095238095,3.6984188034188037
2005-06-29,6.36388888888889,3.8814285714285712,3.68991452991453
2005-06-30,6.340648148148149,3.6976190476190474,3.684188034188034
2005-07-01,6.274074074074075,3.780952380952381,3.7444337606837608
2005-07-02,6.339166666666666,3.8407142857142853,3.7630128205128206
2005-07-03,6.339444444444445,3.755238095238095,3.7843696581196578
2005-07-04,6.339722222222222,3.7530952380952383,3.8057264957264962
2005-07-05,6.34,3.7271428571428573,3.827083333333333
2005-07-06,7.05,3.8995238095238096,3.8986111111111117
2005-07-07,7.266666666666667,3.8857142857142857,3.9951388888888886
2005-07-08,7.253140096618357,3.917006802721088,4.122857142857143
2005-07-09,7.277113526570049,4.012585034013606,3.929047619047619
2005-07-10,7.27608695652174,4.036734693877551,4.015793650793651
2005-07-11,7.27506038647343,4.191836734693878,4.01920634920635
2005-07-12,7.2740338164251215,4.204081632653061,3.9392857142857145
2005-07-13,7.252173913043478,4.216326530612244,3.995476190476191
2005-07-14,7.088647342995169,4.121428571428572,3.9433333333333334
2005-07-15,6.791787439613526,4.169387755102041,3.924523809523809
2005-07-16,6.928260869565217,4.110204081632653,3.989047619047619
2005-07-17,6.959178743961353,4.289115646258503,4.023015873015873
2005-07-18,6.990096618357488,4.301360544217688,3.987539682539682
2005-07-19,7.021014492753623,4.2421768707483,3.952063492063491
2005-07-20,7.007487922705313,4.2306122448979595,3.888809523809524
2005-07-21,6.9506280193236725,4.5285714285714285,4.02
2005-07-22,7.1133514492753624,4.505102040816326,3.9178571428571423
2005-07-23,7.109408212560386,4.5709183673469385,3.928214285714286
2005-07-24,7.105464975845411,4.493877551020408,3.916349206349207
2005-07-25,7.101521739130436,4.416836734693877,3.9878174603174608
2005-07-26,7.097578502415459,4.48265306122449,3.9759523809523807
2005-07-27,7.093635265700482,4.637755102040816,3.8904761904761904
2005-07-28,7.089692028985508,4.507142857142857,4.055
2005-07-29,6.919082125603865,4.662244897959184,4.036190476190476
2005-07-30,6.955555555555556,4.674489795918368,4.067380952380952
2005-07-31,6.999436392914654,4.710544217687074,4.054682539682539
2005-08-01,7.043317230273753,4.746598639455782,4.041984126984127
2005-08-02,7.08719806763285,4.782653061224489,4.029285714285714
2005-08-03,7.075523349436392,4.794897959183674,3.922142857142857
2005-08-04,7.063848631239935,4.95,3.8983333333333334
2005-08-05,6.718840579710146,4.783673469387756,3.8045238095238094
2005-08-06,6.707165861513688,4.653061224489796,3.835714285714286
2005-08-07,6.80660225442834,4.760544217687075,3.8613492063492063
2005-08-08,6.906038647342996,4.868027210884355,3.9286507936507937
2005-08-09,7.005475040257649,4.975510204081632,3.870952380952381
2005-08-10,6.993800322061191,4.95204081632653,4.002142857142857
2005-08-11,6.815458937198069,4.928571428571429,3.6666666666666665
2005-08-12,6.637117552334943,4.762244897959184,4.03952380952381
2005-08-13,6.625442834138487,4.988775510204081,3.8873809523809526
2005-08-14,6.613768115942029,4.941496598639455,3.788015873015873
2005-08-15,6.6020933977455725,5.251360544217688,3.8553174603174605
2005-08-16,6.590418679549114,5.439795918367347,3.880952380952381
2005-08-17,6.578743961352657,5.544897959183674,3.9371428571428573
2005-08-18,6.5670692431562,5.721428571428571,3.985
2005-08-19,6.888727858293077,5.505102040816326,3.832857142857143
2005-08-20,6.877053140096618,5.431632653061224,3.830714285714285
2005-08-21,6.865378421900161,5.548639455782312,3.820238095238095
2005-08-22,6.853703703703704,5.737074829931973,3.8097619047619045
2005-08-23,6.842028985507246,6.068367346938776,3.715952380952381
2005-08-24,6.830354267310788,6.316326530612245,3.780476190476191
2005-08-25,6.818679549114332,6.707142857142857,3.6533333333333338
2005-08-26,6.807004830917873,7.340816326530613,3.5311904761904764
2005-08-27,6.795330112721416,7.260204081632653,3.642380952380952
2005-08-28,6.8114331723027375,7.298639455782313,3.595238095238095
2005-08-29,6.827536231884057,7.79421768707483,3.6314285714285712
2005-08-30,6.8436392914653785,8.289795918367346,3.6259523809523806
2005-08-31,6.915297906602254,8.616326530612245,3.648809523809524
2005-09-01,6.820289855072463,8.799999999999999,3.4966666666666666
2005-09-02,6.725281803542674,9.055102040816326,3.461190476190476
2005-09-03,6.880273752012883,9.281632653061225,3.517380952380952
2005-09-04,6.840821256038647,9.270068027210884,3.470099206349207
2005-09-05,6.801368760064413,9.187074829931971,3.3811507936507934
2005-09-06,6.7619162640901775,9.33265306122449,3.333869047619048
2005-09-07,6.7502415458937195,9.359183673469389,3.1504761904761907
2005-09-08,6.821900161030595,9.028571428571428,3.2733333333333334
2005-09-09,6.726892109500805,9.726530612244899,3.337857142857143
2005-09-10,6.631884057971014,9.781632653061225,3.2107142857142854
2005-09-11,6.647987117552334,9.944472789115647,3.300238095238095
2005-09-12,6.664090177133656,10.285884353741496,3.2647619047619045
2005-09-13,6.680193236714975,9.984438775510203,3.3959523809523806
2005-09-14,6.666666666666667,10.20204081632653,3.3326984126984125
2005-09-15,6.903333333333333,8.985714285714286,3.352777777777778
2005-09-16,7.083333333333333,9.778571428571428,3.4
2005-09-17,7.18,10.928571428571429,3.4055555555555554
2005-09-18,7.4433333333333325,10.795238095238096,3.4
2005-09-19,7.706666666666666,10.804761904761904,3.3944444444444444
2005-09-20,7.716666666666666,10.642857142857142,3.3833333333333333
2005-09-21,7.333333333333333,10.692857142857141,3.283333333333333
2005-09-22,7.793333333333333,10.142857142857142,3.4183333333333334
2005-09-23,7.0,10.375714285714285,3.3366666666666673
2005-09-24,7.8566666666666665,10.333333333333334,3.558333333333333
2005-09-25,7.948888888888889,10.309761904761904,3.501805555555555
2005-09-26,8.041111111111112,10.286190476190475,3.4452777777777785
2005-09-27,8.133333333333333,10.262619047619049,3.4304166666666664
2005-09-28,8.166666666666666,10.529523809523809,3.25
2005-09-29,7.966666666666666,10.535714285714286,3.283333333333333
2005-09-30,7.433333333333334,10.657142857142857,3.4579629629629633
2005-10-01,7.616666666666667,10.707142857142857,3.559259259259259
2005-10-02,8.45,10.878095238095238,3.758333333333333
2005-10-03,7.1499999999999995,10.997619047619049,3.757407407407408
2005-10-04,7.95,11.142857142857142,3.823148148148148
2005-10-05,7.855555555555555,11.169047619047618,3.744444444444445
2005-10-06,7.777777777777779,11.598095238095238,3.6357407407407405
2005-10-07,9.299999999999999,11.457142857142857,3.6070370370370366
2005-10-08,9.13,11.508571428571429,3.6266666666666665
2005-10-09,8.975555555555557,11.44238095238095,3.741111111111111
2005-10-10,8.82111111111111,11.376190476190478,3.772222222222222
2005-10-11,8.666666666666666,11.31,3.8866666666666667
2005-10-12,8.133333333333333,11.505714285714287,3.848333333333333
2005-10-13,9.533333333333333,11.592857142857143,3.885
2005-10-14,8.5,10.921428571428573,3.783333333333333
2005-10-15,8.883333333333333,11.135714285714286,4.0183333333333335
2005-10-16,8.613333333333333,11.356190476190477,3.999444444444444
2005-10-17,8.75,11.542380952380952,3.720555555555556
2005-10-18,8.483333333333333,11.679999999999998,3.7016666666666667
2005-10-19,8.74,12.206796536796537,3.8161111111111112
2005-10-20,10.0,12.68470805617147,3.772222222222222
2005-10-21,9.774666666666667,13.081191004117832,3.905
2005-10-22,9.549333333333333,12.881007285397528,3.6816666666666666
2005-10-23,9.490666666666668,12.918918804772462,3.740555555555556
2005-10-24,9.432,12.956830324147399,3.7994444444444446
2005-10-25,9.373333333333333,12.994741843522332,3.858333333333333
2005-10-26,9.166666666666666,12.820272410516313,3.8505555555555553
2005-10-27,8.416666666666666,12.708660120367439,3.976111111111111
2005-10-28,8.716666666666667,12.282762115932846,3.979444444444445
2005-10-29,8.166666666666666,12.195435540069687,3.852222222222222
2005-10-30,8.588888888888889,12.117632773730337,3.8384408602150533
2005-10-31,8.457777777777778,12.076972864533841,3.846881720430108
2005-11-01,8.651666666666666,12.064884383908772,3.9146174524400332
2005-11-02,8.99,12.021843522331327,3.9990198511166253
2005-11-03,8.995,11.921659803611023,4.083422249793218
2005-11-04,9.166666666666666,11.821476084890719,4.251157981803143
2005-11-05,9.303333333333333,11.792720937598986,4.314727047146402
2005-11-06,8.902222222222221,11.974918171259635,4.455677064870613
2005-11-07,8.944444444444445,12.039972547777424,4.554960415928158
2005-11-08,7.84,12.105026924295217,4.612577100319036
2005-11-09,9.533333333333333,11.906271777003484,4.795193784709913
2005-11-10,9.833333333333334,12.422754724949849,5.144477135767459
2005-11-11,10.066666666666666,13.014951958610496,5.102093820158337
2005-11-12,9.566666666666666,12.561434906556858,5.259710504549214
2005-11-13,9.375555555555556,12.431727378312747,5.628835125448028
2005-11-14,9.077777777777778,12.486305564354343,6.076164874551971
2005-11-15,9.283333333333333,12.505169464681659,5.9568279569892475
2005-11-16,9.149333333333333,12.41927146024707,5.748602150537635
2005-11-17,9.182,12.190516312955339,5.873709677419355
2005-11-18,8.881333333333332,12.140332594235034,6.359928315412186
2005-11-19,9.080666666666668,12.447291732657588,6.596146953405018
2005-11-20,8.89111111111111,12.397108013937283,6.887921146953405
2005-11-21,8.888888888888888,12.357160725453408,7.040250896057348
2005-11-22,9.133333333333333,12.285784865540963,7.1325806451612905
2005-11-23,9.049999999999999,12.110599481818994,6.824354838709677
2005-11-24,8.923333333333334,11.841128383811311,7.049462365591398
2005-11-25,8.164634146341465,11.816291432145091,6.826073957513768
2005-11-26,8.395934959349594,11.732406861431254,6.356018882769472
2005-11-27,8.310569105691057,11.38566514786027,6.10929714135851
2005-11-28,8.602981029810296,11.151304386670242,5.641221233280881
2005-11-29,8.895392953929539,10.916943625480211,5.923145325203252
2005-11-30,9.271138211382114,10.679222983752599,5.983295223577236
2005-12-01,9.012439024390243,10.487692818215466,5.810111788617886
2005-12-02,8.483739837398375,10.149539276054956,5.722155626385809
2005-12-03,8.565040650406504,9.969957162465874,5.384199464153732
2005-12-04,8.479674796747966,9.795136953638695,5.376243301921655
2005-12-05,8.777642276422764,9.643173887668663,5.291620473022912
2005-12-06,8.908943089430894,9.43406796455577,5.4553309774575025
2005-12-07,8.64691056910569,9.484945034640157,5.332374815225425
2005-12-08,8.021544715447154,9.2929649618674,5.311085319660014
2005-12-09,8.016178861788617,9.22622298433274,5.456462490761272
2005-12-10,8.134146341463415,9.176623863940936,5.3518396618625275
2005-12-11,8.175447154471545,9.036429505453896,5.163883499630451
2005-12-12,8.680081300813008,9.093854194585901,5.309260670731708
2005-12-13,8.711382113821138,8.945564598003623,5.329637841832964
2005-12-14,8.848238482384824,8.89394166808801,5.308348346267554
2005-12-15,8.651761517615176,8.842318738172397,5.287058850702143
2005-12-16,8.788617886178862,8.576410093971072,5.265769355136733
2005-12-17,9.019918699186993,8.584787164055458,5.141702081793546
2005-12-18,8.784552845528456,8.494592805568415,5.109301475117024
2005-12-19,8.549186991869918,8.832969875652804,5.043567535107169
2005-12-20,8.04048780487805,8.392775517165761,5.055611372875092
2005-12-21,9.111788617886178,8.495438301535863,5.109321877309682
2005-12-22,7.876422764227644,7.998101085905964,5.013032381744272
2005-12-23,7.583279132791328,7.743621013133208,5.0250762195121945
2005-12-24,7.690135501355013,7.487192888412401,4.829670562330623
2005-12-25,7.796991869918699,7.191002858929688,4.729264905149051
2005-12-26,8.051626016260164,7.250527115161262,4.752192581300814
2005-12-27,8.666260162601626,6.978622799964263,4.740120257452575
2005-12-28,8.764227642276422,6.873385151433932,4.723047933604335
2005-12-29,7.762195121951219,6.178861788617886,4.435975609756098
2005-12-30,7.760162601626017,6.6173054587688735,4.509146341463414
2005-12-31,8.639082462253194,6.484320557491289,4.540650406504065
2006-01-01,8.684668989547038,6.4465737514518,4.14159891598916
2006-01-02,8.730255516840883,6.3254936120789775,4.242547425474254
2006-01-03,8.775842044134727,6.406794425087107,4.385162601626017
2006-01-04,8.821428571428571,6.483492063492064,4.315740740740741
2006-01-05,9.319047619047618,6.3769841269841265,4.45925925925926
2006-01-06,8.5,6.233333333333333,4.344444444444444
2006-01-07,8.533333333333333,6.151111111111111,4.447962962962963
2006-01-08,8.622222222222222,6.181746031746032,4.287037037037037
2006-01-09,8.71111111111111,6.223809523809523,4.180555555555556
2006-01-10,8.799999999999999,6.183015873015874,4.157407407407407
2006-01-11,8.833333333333334,6.1007936507936495,4.1759259259259265
2006-01-12,8.483333333333333,6.181428571428571,4.208333333333333
2006-01-13,8.591666666666667,5.789523809523809,4.155
2006-01-14,8.716666666666667,5.822857142857143,4.523333333333333
2006-01-15,8.625000000000002,5.525833333333333,4.2749999999999995
2006-01-16,8.533333333333333,5.562142857142858,4.235
2006-01-17,7.083333333333333,5.791785714285715,4.325
2006-01-18,8.583333333333334,5.552380952380952,4.416666666666667
2006-01-19,7.916666666666667,5.721904761904762,4.473333333333334
2006-01-20,8.083333333333334,5.535714285714286,4.1499999999999995
2006-01-21,8.566666666666666,5.746309523809524,4.122916666666667
2006-01-22,8.661111111111111,5.6173809523809535,4.081388888888889
2006-01-23,8.922222222222222,5.5684523809523805,4.013194444444445
2006-01-24,9.183333333333334,5.475714285714285,3.9583333333333335
2006-01-25,9.0,5.557142857142857,3.9166666666666665
2006-01-26,9.0,5.47,3.776666666666667
2006-01-27,7.666666666666667,5.3500000000000005,3.8333333333333335
2006-01-28,8.466666666666667,5.021428571428571,4.008333333333334
2006-01-29,8.738888888888889,4.626190476190476,3.9527777777777775
2006-01-30,7.644444444444445,4.85952380952381,3.9322222222222223
2006-01-31,8.216666666666667,4.992857142857143,3.95125
2006-02-01,9.0,4.621428571428571,3.9925
2006-02-02,9.666666666666666,4.607142857142857,3.9670833333333335
2006-02-03,8.75,4.8619047619047615,3.841666666666667
2006-02-04,7.126666666666666,4.559523809523809,3.7916666666666665
2006-02-05,8.488888888888889,4.647619047619047,3.841666666666667
2006-02-06,8.677777777777777,4.66452380952381,3.9583333333333335
2006-02-07,8.866666666666667,4.572857142857143,3.625
2006-02-08,9.0,4.160714285714286,3.6916666666666664
2006-02-09,8.99,4.242857142857143,3.6277777777777778
2006-02-10,9.123333333333333,4.2335714285714285,3.663888888888889
2006-02-11,8.333333333333334,4.119047619047619,3.658333333333333
2006-02-12,8.65,4.1030952380952375,3.6461111111111113
2006-02-13,8.661111111111111,4.064285714285714,3.633888888888889
2006-02-14,8.672222222222222,4.21,3.6216666666666666
2006-02-15,8.683333333333334,4.022380952380952,3.5122222222222224
2006-02-16,8.694444444444445,4.119047619047619,3.602777777777778
2006-02-17,8.722222222222223,3.9414285714285713,3.6666666666666665
2006-02-18,8.916666666666666,3.9904761904761905,3.8333333333333335
2006-02-19,8.638888888888888,4.004761904761905,3.8666666666666667
2006-02-20,8.361111111111112,3.9476190476190474,3.625
2006-02-21,8.083333333333334,4.257142857142857,3.9977777777777774
2006-02-22,8.79,4.142857142857143,4.013888888888888
2006-02-23,7.016666666666667,4.201785714285714,4.135416666666667
2006-02-24,8.005,4.017857142857143,3.9908333333333332
2006-02-25,9.076666666666666,4.2125,3.93125
2006-02-26,8.707777777777778,4.233333333333333,4.087142857142857
2006-02-27,7.3055555555555545,4.225595238095239,4.066369047619047
2006-02-28,7.560833333333332,4.2542857142857144,4.1622619047619045
2006-03-01,7.788333333333334,4.128214285714286,4.183154761904762
2006-03-02,8.015833333333333,4.287857142857143,4.2873809523809525
2006-03-03,8.243333333333334,4.206938775510205,4.278412698412699
2006-03-04,9.5,4.192448979591837,4.211111111111111
2006-03-05,9.34,4.069387755102041,4.316666666666666
2006-03-06,7.333333333333333,4.15204081632653,4.338888888888889
2006-03-07,8.666666666666666,4.044693877551021,4.466666666666667
2006-03-08,8.299999999999999,3.970918367346939,4.515277777777778
2006-03-09,8.886666666666667,3.9285714285714284,4.758333333333334
2006-03-10,8.073333333333332,3.8578571428571427,4.6125
2006-03-11,8.4225,4.060952380952381,4.625
2006-03-12,8.771666666666667,4.027142857142857,4.819444444444444
2006-03-13,9.120833333333334,3.921904761904762,4.680555555555556
2006-03-14,9.47,3.8714285714285714,4.708333333333333
2006-03-15,9.185833333333333,3.9566666666666666,4.888888888888888
2006-03-16,8.901666666666666,4.0633333333333335,5.027777777777778
2006-03-17,8.6175,4.077142857142857,4.791666666666667
2006-03-18,8.333333333333334,4.0,4.875
2006-03-19,8.166666666666666,4.054285714285714,4.946666666666666
2006-03-20,8.283333333333333,4.058571428571429,4.753333333333333
2006-03-21,8.833333333333334,3.9914285714285715,4.9383333333333335
2006-03-22,9.6,4.138571428571429,5.084791666666667
2006-03-23,9.333333333333334,4.142857142857143,4.997916666666667
2006-03-24,9.25,4.035714285714286,5.1343749999999995
