date,Banana,Onion,Potato
2005-06-10,8.883333333333333,4.889141414141414,5.4
2005-06-11,9.1,4.832070707070707,5.3375
2005-06-12,9.316666666666666,4.7749999999999995,5.275
2005-06-13,9.533333333333335,4.717929292929293,5.2125
2005-06-14,9.75,4.660858585858586,5.15
2005-06-15,9.8,4.628787878787879,5.25
2005-06-16,9.65,4.6744949494949495,5.208333333333333
2005-06-17,9.5,4.72020202020202,5.166666666666667
2005-06-18,9.35,4.765909090909091,5.125
2005-06-19,9.35,4.844949494949495,5.166666666666666
2005-06-20,9.35,4.923989898989899,5.208333333333334
2005-06-21,9.35,5.003030303030303,5.25
2005-06-22,9.278571428571428,4.9459595959595966,5.308333333333334
2005-06-23,9.207142857142856,4.888888888888889,5.366666666666667
2005-06-24,9.135714285714286,4.831818181818182,5.425
2005-06-25,9.064285714285713,4.833080808080808,5.5
2005-06-26,8.932857142857145,4.876010101010101,5.61
2005-06-27,8.801428571428572,4.918939393939394,5.72
2005-06-28,8.67,4.961868686868686,5.83
2005-06-29,8.7975,4.955988455988456,5.782857142857143
2005-06-30,8.925,4.950108225108225,5.735714285714286
2005-07-01,9.0525,4.944227994227995,5.688571428571429
2005-07-02,9.18,4.938347763347763,5.6414285714285715
2005-07-03,8.953333333333333,4.932467532467533,5.594285714285714
2005-07-04,8.726666666666667,4.926587301587301,5.547142857142857
2005-07-05,8.5,4.920707070707071,5.5
2005-07-06,8.792857142857143,5.041017316017316,5.5
2005-07-07,9.210714285714285,5.161327561327561,5.5
2005-07-08,9.628571428571428,5.281637806637807,5.5
2005-07-09,9.60892857142857,5.401948051948051,5.5
2005-07-10,9.589285714285715,5.522258297258297,5.5
2005-07-11,9.569642857142856,5.642568542568543,5.5
2005-07-12,9.55,5.762878787878788,5.5
2005-07-13,9.592857142857143,5.787950937950938,5.5
2005-07-14,9.135714285714286,5.789213564213564,5.571428571428571
2005-07-15,9.303571428571429,5.79047619047619,5.642857142857143
2005-07-16,9.471428571428572,5.790476190476191,5.714285714285714
2005-07-17,9.639285714285714,5.79047619047619,5.785714285714286
2005-07-18,9.807142857142857,5.790476190476191,5.857142857142857
2005-07-19,9.975,5.79047619047619,5.928571428571429
2005-07-20,9.2,5.766666666666667,6.0
2005-07-21,9.225,5.766666666666667,5.5
2005-07-22,9.54,5.62,5.6
2005-07-23,9.73,5.765000000000001,5.7
2005-07-24,9.503333333333334,5.91,5.8
2005-07-25,9.276666666666666,6.055,5.9
2005-07-26,9.05,6.2,6.0
2005-07-27,9.15,5.611111111111112,5.683333333333334
2005-07-28,9.5,5.7555555555555555,5.716666666666667
2005-07-29,9.15,5.833333333333333,6.25
2005-07-30,8.64,5.833333333333333,6.1
2005-07-31,8.13,5.833333333333333,5.949999999999999
2005-08-01,7.62,5.833333333333333,5.800000000000001
2005-08-02,7.109999999999999,5.833333333333333,5.65
2005-08-03,7.1,6.0,5.5
2005-08-04,7.15,5.988888888888888,5.5
2005-08-05,7.199999999999999,5.977777777777778,5.5
2005-08-06,6.95,5.966666666666666,5.5
2005-08-07,7.2,5.988888888888888,5.5
2005-08-08,7.449999999999999,6.011111111111112,5.5
2005-08-09,7.699999999999999,6.033333333333334,5.5
2005-08-10,7.75,7.1000000000000005,5.5
2005-08-11,7.869230769230769,6.964102564102564,5.5
2005-08-12,7.9884615384615385,6.994871794871795,5.5
2005-08-13,8.107692307692307,7.0256410256410255,5.5
2005-08-14,8.226923076923075,7.056410256410256,5.5
2005-08-15,8.346153846153847,7.087179487179488,5.5
2005-08-16,8.465384615384615,7.117948717948718,5.5
2005-08-17,8.584615384615384,7.148717948717949,5.5
2005-08-18,8.653846153846153,7.179487179487179,5.5
2005-08-19,8.723076923076924,6.876923076923077,5.5
2005-08-20,8.792307692307691,7.241025641025641,5.5
2005-08-21,8.861538461538462,7.105128205128206,5.5
2005-08-22,8.930769230769231,7.302564102564102,5.5
2005-08-23,9.0,7.5,5.5
2005-08-24,9.777777777777779,7.53968253968254,5.464285714285714
2005-08-25,9.305555555555554,7.912698412698412,5.428571428571429
2005-08-26,9.375,7.6190476190476195,5.392857142857142
2005-08-27,9.444444444444443,7.992063492063491,5.357142857142858
2005-08-28,9.51388888888889,8.031746031746032,5.321428571428571
2005-08-29,9.583333333333334,8.071428571428571,5.285714285714286
2005-08-30,9.652777777777779,8.166666666666666,5.25
2005-08-31,9.722222222222221,7.0,5.625
2005-09-01,9.791666666666668,8.0,5.25
2005-09-02,9.583333333333332,9.833333333333334,5.475
2005-09-03,9.684999999999999,10.208333333333334,5.7
2005-09-04,9.786666666666665,10.583333333333334,5.925
2005-09-05,9.888333333333334,10.958333333333334,6.15
2005-09-06,9.99,11.333333333333334,6.375
2005-09-07,10.05,10.833333333333334,6.25
2005-09-08,10.11,10.816666666666668,6.198369565217391
2005-09-09,10.17,10.799999999999999,6.146739130434783
2005-09-10,10.23,10.866666666666667,6.095108695652174
2005-09-11,10.29,10.933333333333332,6.0434782608695645
2005-09-12,10.35,11.0,5.991847826086956
2005-09-13,10.41,11.066666666666668,5.940217391304348
2005-09-14,10.219999999999999,11.335714285714287,5.915372670807454
2005-09-15,10.405000000000001,11.436011904761905,5.89052795031056
2005-09-16,10.59,11.536309523809527,5.865683229813666
2005-09-17,10.775,11.636607142857143,5.84083850931677
2005-09-18,10.96,11.73690476190476,5.815993788819876
2005-09-19,11.145,11.837202380952382,5.791149068322982
2005-09-20,11.33,11.9375,5.766304347826087
2005-09-21,11.14,11.69652777777778,5.735507246376811
2005-09-22,10.533333333333333,11.455555555555556,5.704710144927535
2005-09-23,9.926666666666666,11.214583333333332,5.673913043478261
2005-09-24,9.32,11.329166666666666,5.984782608695651
2005-09-25,9.442499999999999,11.44375,6.295652173913044
2005-09-26,9.565000000000001,11.558333333333332,6.606521739130435
2005-09-27,9.6875,11.672916666666666,6.917391304347826
2005-09-28,9.75,12.026388888888889,7.228260869565217
2005-09-29,10.0,12.079861111111109,6.739130434782609
2005-09-30,10.2,12.299999999999999,6.25
2005-10-01,10.9,12.339583333333332,6.375
2005-10-02,11.1,12.379166666666668,6.583333333333333
2005-10-03,11.3,12.418750000000001,6.791666666666667
2005-10-04,11.5,12.458333333333334,7.0
2005-10-05,11.25,12.331249999999999,7.135416666666667
2005-10-06,11.0,12.204166666666666,7.270833333333333
2005-10-07,10.85,12.077083333333334,7.40625
2005-10-08,10.9,12.216666666666667,7.125
2005-10-09,10.95,12.356250000000001,6.84375
2005-10-10,11.0,12.495833333333332,6.5625
2005-10-11,11.05,12.635416666666666,6.28125
2005-10-12,11.083333333333334,12.775,6.0
2005-10-13,11.11,12.828472222222222,6.0
2005-10-14,11.136666666666667,12.881944444444443,5.95
2005-10-15,11.129999999999999,12.879861111111111,5.8
2005-10-16,11.123333333333333,12.87777777777778,5.65
2005-10-17,11.116666666666667,12.875694444444443,5.5
2005-10-18,11.11,13.095833333333333,6.0
2005-10-19,11.103333333333333,13.149305555555557,6.071428571428571
2005-10-20,11.046666666666667,13.424999999999999,6.142857142857143
2005-10-21,12.24,13.700694444444444,6.214285714285714
2005-10-22,12.183333333333334,13.97638888888889,6.285714285714286
2005-10-23,11.876666666666667,14.252083333333333,6.357142857142857
2005-10-24,11.57,14.527777777777779,6.428571428571429
2005-10-25,11.263333333333332,14.803472222222224,6.5
2005-10-26,10.206666666666667,14.356944444444443,6.25
2005-10-27,10.9,14.077083333333334,6.25
2005-10-28,10.65,14.241666666666667,6.5
2005-10-29,10.0975,14.252403846153845,6.538461538461538
2005-10-30,10.094999999999999,14.263141025641024,6.576923076923076
2005-10-31,10.0925,14.273878205128204,6.615384615384616
2005-11-01,10.09,14.284615384615384,6.653846153846154
2005-11-02,10.0875,14.295352564102565,6.692307692307692
2005-11-03,10.085,14.306089743589743,6.730769230769232
2005-11-04,10.1325,14.316826923076924,6.769230769230768
2005-11-05,10.18,14.327564102564102,6.807692307692308
2005-11-06,10.2275,14.338301282051281,6.846153846153847
2005-11-07,10.275,14.349038461538463,6.884615384615384
2005-11-08,10.3225,14.359775641025642,6.923076923076924
2005-11-09,12.27,14.370512820512822,6.961538461538462
2005-11-10,11.2175,14.38125,7.0
2005-11-11,11.165,14.33154761904762,7.071428571428571
2005-11-12,11.1125,14.281845238095237,7.142857142857143
2005-11-13,11.06,14.232142857142856,7.214285714285714
2005-11-14,11.0075,14.182440476190477,7.285714285714286
2005-11-15,10.955,14.132738095238096,7.357142857142857
2005-11-16,10.9025,14.083035714285714,7.428571428571429
2005-11-17,10.85,14.033333333333333,7.5
2005-11-18,11.85,13.697916666666666,7.541666666666667
2005-11-19,11.727272727272727,13.55189393939394,7.708333333333333
2005-11-20,11.604545454545455,13.405871212121212,7.875
2005-11-21,11.481818181818182,13.259848484848485,8.041666666666668
2005-11-22,11.35909090909091,13.113825757575759,8.208333333333332
2005-11-23,10.736363636363636,13.384469696969697,8.75
2005-11-24,10.863636363636363,12.988446969696971,8.791666666666668
2005-11-25,10.99090909090909,12.925757575757578,8.833333333333332
2005-11-26,10.868181818181817,12.821401515151516,8.75
2005-11-27,10.995454545454546,12.717045454545456,8.666666666666668
2005-11-28,11.122727272727271,12.612689393939393,8.583333333333332
2005-11-29,11.25,12.508333333333333,8.5
2005-11-30,11.25,12.339583333333332,8.75
2005-12-01,11.0,12.254166666666668,8.5
2005-12-02,10.976666666666667,12.135416666666666,8.33
2005-12-03,11.12,12.016666666666666,8.16
2005-12-04,11.263333333333334,11.9,7.99
2005-12-05,11.406666666666666,11.783333333333333,7.82
2005-12-06,11.549999999999999,11.666666666666666,7.65
2005-12-07,11.693333333333335,11.388888888888891,7.666666666666667
2005-12-08,11.836666666666666,11.111111111111109,7.7333333333333325
2005-12-09,11.634761904761906,10.966666666666667,7.595000000000001
2005-12-10,11.432857142857141,10.6,7.54
2005-12-11,11.230952380952381,10.566666666666666,7.484999999999999
2005-12-12,11.02904761904762,10.866666666666667,7.43
2005-12-13,10.827142857142857,10.833333333333334,7.375
2005-12-14,10.625238095238096,11.0,7.25
2005-12-15,10.423333333333332,10.833333333333334,7.15
2005-12-16,10.221428571428572,10.833333333333334,6.5
2005-12-17,11.162857142857142,10.416666666666666,6.75
2005-12-18,12.104285714285712,10.333333333333334,7.0
2005-12-19,13.045714285714286,10.083333333333334,7.25
2005-12-20,13.98714285714286,10.041666666666666,7.5
2005-12-21,14.928571428571429,10.083333333333334,8.0
2005-12-22,13.858333333333336,9.680555555555555,7.541666666666667
2005-12-23,12.966666666666667,9.777777777777779,7.583333333333333
2005-12-24,12.075,9.388888888888888,7.333333333333333
2005-12-25,11.183333333333334,9.0,7.083333333333334
2005-12-26,10.291666666666666,8.61111111111111,6.833333333333334
2005-12-27,9.4,8.222222222222221,6.583333333333333
2005-12-28,9.65,8.11111111111111,6.541666666666667
2005-12-29,9.880882352941175,7.833333333333333,6.5
2005-12-30,10.111764705882354,7.711111111111111,6.65
2005-12-31,10.34264705882353,7.5938888888888885,6.5075
2006-01-01,10.573529411764707,7.476666666666667,6.365
2006-01-02,10.804411764705883,7.414999999999999,6.2225
2006-01-03,11.035294117647059,7.353333333333334,6.08
2006-01-04,9.141176470588237,7.0,6.125
2006-01-05,9.24705882352941,7.0555555555555545,6.125
2006-01-06,9.352941176470589,7.111111111111112,6.125
2006-01-07,9.458823529411765,7.166666666666667,6.125
2006-01-08,9.356372549019609,7.222222222222221,6.125
2006-01-09,9.253921568627451,7.277777777777779,6.125
2006-01-10,9.151470588235295,7.166666666666667,6.125
2006-01-11,9.076797385620917,7.166666666666667,6.1875
2006-01-12,9.002124183006536,7.083333333333333,6.375
2006-01-13,8.927450980392157,7.0,5.75
2006-01-14,8.852777777777778,6.938888888888889,5.779166666666667
2006-01-15,8.778104575163399,6.877777777777777,5.808333333333334
2006-01-16,8.703431372549021,6.816666666666666,5.8375
2006-01-17,8.62875816993464,6.7555555555555555,5.866666666666667
2006-01-18,8.55408496732026,6.6944444444444455,5.895833333333333
2006-01-19,8.479411764705883,6.833333333333333,5.75
2006-01-20,8.53172268907563,6.5,6.125
2006-01-21,8.584033613445378,6.579545454545454,6.028409090909092
2006-01-22,8.636344537815125,6.492424242424242,5.931818181818182
2006-01-23,8.688655462184876,6.40530303030303,5.8352272727272725
2006-01-24,8.740966386554625,6.3181818181818175,5.738636363636364
2006-01-25,8.79327731092437,6.439393939393939,6.204545454545455
2006-01-26,8.845588235294118,6.338383838383838,6.045454545454545
2006-01-27,8.897899159663867,6.237373737373737,5.886363636363637
2006-01-28,8.950210084033612,6.136363636363637,5.7272727272727275
2006-01-29,9.002521008403361,6.0353535353535355,5.568181818181818
2006-01-30,9.054831932773109,5.767676767676768,5.409090909090908
2006-01-31,9.107142857142858,5.833333333333333,5.25
2006-02-01,9.87857142857143,5.833333333333333,5.182142857142857
2006-02-02,9.95,5.916666666666667,5.739285714285714
2006-02-03,8.791666666666666,5.766666666666667,5.321428571428571
2006-02-04,8.845,5.6000000000000005,5.378571428571428
2006-02-05,8.898333333333333,5.6000000000000005,5.435714285714285
2006-02-06,8.951666666666666,5.6000000000000005,5.492857142857144
2006-02-07,9.005,5.6000000000000005,5.55
2006-02-08,9.058333333333334,5.5,5.475
2006-02-09,9.07,5.392857142857143,5.442857142857143
2006-02-10,8.581666666666667,5.4523809523809526,5.410714285714286
2006-02-11,8.664761904761907,5.275793650793651,5.428571428571429
2006-02-12,8.747857142857143,5.265873015873016,5.446428571428572
2006-02-13,8.83095238095238,5.2559523809523805,5.464285714285714
2006-02-14,8.914047619047619,5.246031746031746,5.482142857142857
2006-02-15,8.997142857142856,5.236111111111112,5.5
2006-02-16,9.080238095238096,5.166666666666667,5.5
2006-02-17,9.163333333333334,5.133333333333334,5.55
2006-02-18,8.675,5.1000000000000005,5.6
2006-02-19,8.728333333333333,5.066666666666666,5.65
2006-02-20,8.781666666666666,5.033333333333333,5.7
2006-02-21,8.835,4.833333333333333,5.75
2006-02-22,8.888333333333332,5.0,5.625
2006-02-23,8.941666666666666,5.333333333333333,6.375
2006-02-24,8.995000000000001,5.166666666666667,5.875
2006-02-25,8.756666666666668,5.125,5.958333333333333
2006-02-26,8.718333333333334,5.083333333333333,6.041666666666667
2006-02-27,8.68,5.208333333333333,6.125
2006-02-28,8.641666666666666,5.166666666666667,6.208333333333333
2006-03-01,8.603333333333332,5.0,5.729166666666667
2006-03-02,8.565,5.0,6.4
2006-03-03,8.826666666666666,4.988888888888888,6.25
2006-03-04,8.338333333333333,4.977777777777778,6.1875
2006-03-05,8.35,4.966666666666667,6.125
2006-03-06,8.361666666666666,4.955555555555556,6.0625
2006-03-07,8.373333333333333,4.944444444444445,6.0
2006-03-08,8.635,5.1000000000000005,6.85
2006-03-09,8.396666666666667,5.25,6.875
2006-03-10,8.658333333333333,5.166666666666667,6.625
2006-03-11,8.67,5.0476190476190474,6.75
2006-03-12,8.681666666666667,5.095238095238095,6.875
2006-03-13,8.693333333333333,4.892857142857143,7.0
2006-03-14,8.705,4.857142857142858,7.125
2006-03-15,8.716666666666667,4.821428571428572,7.25
2006-03-16,8.728333333333333,4.785714285714286,7.375
2006-03-17,8.74,4.75,7.5
2006-03-18,9.001666666666667,4.916666666666667,7.53125
2006-03-19,8.913333333333334,4.861111111111111,7.5625
2006-03-20,8.825,4.805555555555556,7.59375
2006-03-21,8.736666666666668,4.75,7.625
2006-03-22,8.648333333333333,4.666666666666667,7.5
2006-03-23,8.559999999999999,4.5,7.5
2006-03-24,8.571666666666667,4.7,7.65
2006-03-25,9.083333333333332,4.691666666666666,7.5875
2006-03-26,9.094999999999999,4.794444444444444,7.525
2006-03-27,9.106666666666666,4.897222222222222,7.4625
2006-03-28,9.118333333333332,5.0,7.4
2006-03-29,8.879999999999999,4.833333333333333,7.5
2006-03-30,8.641666666666666,4.916666666666667,7.15
2006-03-31,8.653333333333332,4.766666666666667,6.9
2006-04-01,8.665,4.833333333333333,7.0
2006-04-02,8.676666666666666,4.8999999999999995,7.1
2006-04-03,8.688333333333333,4.966666666666667,7.2
2006-04-04,8.7,5.033333333333333,7.3
2006-04-05,8.7,4.940740740740741,7.088888888888889
2006-04-06,8.7,4.931481481481481,7.052777777777779
2006-04-07,8.7,4.9222222222222225,7.016666666666667
2006-04-08,8.7,4.912962962962963,6.980555555555556
2006-04-09,8.7,4.903703703703704,6.944444444444445
2006-04-10,8.7,4.894444444444445,6.908333333333333
2006-04-11,8.7,4.968518518518519,6.872222222222223
2006-04-12,8.7,5.042592592592594,6.83611111111111
2006-04-13,8.7,5.033333333333333,6.8
2006-04-14,8.82,4.993333333333333,6.82
2006-04-15,8.940000000000001,4.953333333333333,6.84
2006-04-16,9.059999999999999,4.913333333333333,6.859999999999999
2006-04-17,9.18,4.873333333333333,6.88
2006-04-18,9.3,4.833333333333333,6.9
2006-04-19,9.0,5.1000000000000005,7.25
2006-04-20,9.3,5.016666666666667,7.2034722222222225
2006-04-21,9.214285714285715,5.0095238095238095,7.156944444444444
2006-04-22,9.378571428571426,5.002380952380952,7.1104166666666675
2006-04-23,9.292857142857141,4.995238095238095,7.063888888888888
2006-04-24,9.207142857142857,4.988095238095238,7.017361111111111
2006-04-25,9.121428571428572,4.980952380952381,6.970833333333333
2006-04-26,9.035714285714285,4.973809523809524,6.924305555555556
2006-04-27,9.075,4.966666666666666,6.877777777777777
2006-04-28,9.8,5.033333333333333,6.8
2006-04-29,9.8,5.033333333333333,6.826666666666667
2006-04-30,9.8,5.033333333333333,6.8533333333333335
2006-05-01,9.8,5.033333333333333,6.880000000000001
2006-05-02,9.8,5.033333333333333,6.906666666666666
2006-05-03,9.758333333333333,5.033333333333333,6.933333333333334
2006-05-04,9.716666666666667,4.833333333333333,7.15
2006-05-05,9.625,4.666666666666667,6.5
2006-05-06,9.508333333333333,4.841666666666667,6.5875
2006-05-07,9.558333333333334,4.794444444444444,6.675000000000001
2006-05-08,9.608333333333334,4.747222222222223,6.762499999999999
2006-05-09,9.658333333333333,4.7,6.85
2006-05-10,9.708333333333334,4.7,7.1
2006-05-11,9.758333333333333,4.7,6.9
2006-05-12,9.8,4.6499999999999995,6.95
2006-05-13,9.925,4.595833333333333,6.946428571428571
2006-05-14,10.05,4.541666666666667,6.942857142857143
2006-05-15,10.175,4.4875,6.939285714285713
2006-05-16,10.3,4.433333333333334,6.935714285714285
2006-05-17,10.425,4.683333333333334,7.607142857142857
2006-05-18,10.55,4.7,8.278571428571428
2006-05-19,10.05,4.533333333333333,7.475
2006-05-20,10.05,4.55,7.546428571428572
2006-05-21,9.925,4.566666666666666,7.617857142857143
2006-05-22,9.8,4.583333333333333,7.689285714285715
2006-05-23,9.675,4.6000000000000005,7.760714285714285
2006-05-24,9.55,4.593650793650794,7.807142857142857
2006-05-25,9.55,4.587301587301588,7.853571428571429
2006-05-26,9.55,4.5809523809523816,7.9
2006-05-27,9.55,4.596825396825397,7.791666666666667
2006-05-28,9.55,4.612698412698413,7.683333333333334
2006-05-29,9.55,4.628571428571429,7.575
2006-05-30,9.55,4.644444444444445,7.466666666666667
2006-05-31,9.633333333333333,4.655555555555556,7.708333333333332
2006-06-01,9.716666666666667,4.6499999999999995,7.25
2006-06-02,9.8,4.7,7.3
2006-06-03,9.85,4.645833333333333,7.35
2006-06-04,9.899999999999999,4.536111111111111,7.4
2006-06-05,9.95,4.42638888888889,7.45
2006-06-06,10.0,4.316666666666666,7.5
2006-06-07,10.05,4.683333333333334,7.5
2006-06-08,9.8,4.697222222222222,7.566666666666666
