date,Onion,Potato,Wheat
2005-04-19,3.3888888888888893,5.528703703703703,8.067847832722833
2005-04-20,3.333333333333333,5.572222222222222,8.096255494505495
2005-04-21,3.2777777777777777,5.524074074074075,8.085000457875458
2005-04-22,3.2222222222222223,5.375925925925927,8.074078754578753
2005-04-23,3.166666666666667,5.461111111111111,8.083157051282052
2005-04-24,3.1111111111111107,5.474074074074075,8.092235347985348
2005-04-25,3.055555555555556,5.487037037037037,8.101313644688645
2005-04-26,3.0,5.5,8.110391941391942
2005-04-27,3.25,5.3999999999999995,8.17030357142857
2005-04-28,3.25,5.416666666666667,8.041881868131869
2005-04-29,3.25,5.55,8.047460164835165
2005-04-30,3.25,5.416666666666667,8.046788461538462
2005-05-01,3.25,5.454722222222223,8.046116758241757
2005-05-02,3.25,5.4927777777777775,8.045445054945056
2005-05-03,3.25,5.530833333333334,8.04477335164835
2005-05-04,3.25,5.541111111111111,8.003406593406593
2005-05-05,3.25,5.634722222222222,7.975039835164836
2005-05-06,3.25,5.728333333333333,7.9422445054945054
2005-05-07,3.25,5.571944444444444,7.974449175824175
2005-05-08,3.2,5.609999999999999,7.960820512820511
2005-05-09,3.15,5.648055555555556,7.947191849816851
2005-05-10,3.1,5.686111111111111,7.933563186813187
2005-05-11,3.05,5.6130555555555555,7.951273809523809
2005-05-12,3.0,5.623333333333334,7.958984432234432
2005-05-13,2.75,5.6499999999999995,7.878123626373626
2005-05-14,2.8125,5.670833333333333,7.939346153846154
2005-05-15,2.875,5.685,7.9355686813186805
2005-05-16,2.9375,5.699166666666667,7.931791208791211
2005-05-17,3.0,5.713333333333334,7.928013736263736
2005-05-18,3.25,5.623333333333334,8.004986263736264
2005-05-19,3.25,5.640000000000001,8.018762362637364
2005-05-20,3.25,5.75,8.025538461538464
2005-05-21,4.25,5.416666666666667,8.000314560439561
2005-05-22,4.125,5.355833333333334,7.9844239926739915
2005-05-23,4.0,5.295,7.968533424908424
2005-05-24,3.875,5.234166666666667,7.952642857142857
2005-05-25,3.75,5.312222222222222,7.985085622710622
2005-05-26,3.625,5.3069444444444445,8.169349816849817
2005-05-27,3.5,5.108333333333333,8.094614010989009
2005-05-28,3.375,5.293055555555555,8.035211538461539
2005-05-29,3.25,5.338888888888889,8.040809065934065
2005-05-30,3.125,5.384722222222222,8.046406593406592
2005-05-31,3.0,5.4305555555555545,8.05200412087912
2005-06-01,2.875,5.498611111111111,8.139268315018315
2005-06-02,2.75,5.466666666666666,8.17153250915751
2005-06-03,3.0,5.45,8.258546703296703
2005-06-04,2.75,5.583333333333333,8.136894230769231
2005-06-05,2.75,5.571428571428572,8.102908424908424
2005-06-06,2.75,5.55952380952381,8.068922619047619
2005-06-07,2.75,5.5476190476190474,8.034936813186812
2005-06-08,3.0,5.659047619047619,8.06928434065934
2005-06-09,3.0,5.457142857142856,8.035631868131869
2005-06-10,3.25,5.5285714285714285,8.058693681318681
2005-06-11,4.0,5.5,8.070755494505494
2005-06-12,4.25,5.43,8.045817307692309
2005-06-13,4.0,5.526666666666666,8.02087912087912
2005-06-14,4.0,5.54,7.995940934065935
2005-06-15,4.0,5.5,8.05933608058608
2005-06-16,3.833333333333333,5.6499999999999995,8.059397893772895
2005-06-17,3.666666666666667,5.640000000000001,8.12074542124542
2005-06-18,3.5,5.575,8.136759615384616
2005-06-19,3.5,5.55,8.114773809523808
2005-06-20,3.5,5.5249999999999995,8.092788003663005
2005-06-21,3.5,5.5,8.070802197802198
2005-06-22,3.5,5.55,8.060149725274725
2005-06-23,3.0,5.6499999999999995,8.10116391941392
2005-06-24,3.0,5.666666666666667,8.132178113553113
2005-06-25,3.1,5.633333333333333,8.170573260073258
2005-06-26,3.2,5.711111111111111,8.08230173992674
2005-06-27,3.3,5.788888888888889,7.994030219780218
2005-06-28,3.4,5.866666666666667,7.905758699633699
2005-06-29,3.5,5.797222222222222,7.83623717948718
2005-06-30,3.6,6.184444444444445,7.85371565934066
2005-07-01,3.7,6.091666666666666,7.846506639194137
2005-07-02,3.8,6.019166666666667,7.813583333333334
2005-07-03,3.9,5.655,7.818993360805862
2005-07-04,4.0,5.7075,7.824403388278388
2005-07-05,3.75,5.676666666666667,7.829813415750915
2005-07-06,4.5,6.3,7.922890109890109
2005-07-07,4.375,6.091666666666666,7.959550137362638
2005-07-08,4.25,5.9944444444444445,7.954210164835165
2005-07-09,4.125,5.897222222222222,7.993370192307692
2005-07-10,4.0,5.8,7.996530219780219
2005-07-11,3.875,5.758333333333333,7.9996902472527465
2005-07-12,3.75,5.756666666666667,8.002850274725274
2005-07-13,3.625,5.375,7.870510302197802
2005-07-14,3.5,5.483333333333333,7.998836996336995
2005-07-15,3.75,5.833333333333333,8.01316369047619
2005-07-16,3.25,5.716666666666666,7.904874999999999
2005-07-17,3.25,5.644444444444445,7.892315476190477
2005-07-18,3.25,5.572222222222223,7.879755952380951
2005-07-19,3.25,5.5,7.86719642857143
2005-07-20,3.25,5.473333333333334,7.953303571428572
2005-07-21,3.25,5.3500000000000005,7.961577380952382
2005-07-22,3.25,5.483333333333333,8.07785119047619
2005-07-23,3.25,5.366666666666667,8.066125000000001
2005-07-24,3.166666666666667,5.394444444444445,8.056333333333333
2005-07-25,3.083333333333333,5.422222222222222,8.046541666666666
2005-07-26,3.0,5.45,8.03675
2005-07-27,4.0,5.433333333333334,8.04052976190476
2005-07-28,4.25,5.433333333333334,7.948351190476191
2005-07-29,4.25,5.461904761904762,7.916172619047619
2005-07-30,4.25,5.4904761904761905,7.933994047619048
2005-07-31,4.25,5.630158730158731,7.942732142857143
2005-08-01,4.0,5.603174603174604,7.951470238095237
2005-08-02,3.5,5.659523809523809,7.960208333333334
2005-08-03,4.5,5.604761904761904,8.028708333333334
2005-08-04,4.5,5.716666666666666,7.839083333333333
2005-08-05,4.75,5.826666666666667,7.890125
2005-08-06,4.9375,5.9366666666666665,7.944500000000001
2005-08-07,5.125,5.9077777777777785,7.942208333333333
2005-08-08,5.3125,5.878888888888888,7.939916666666666
2005-08-09,5.5,5.8500000000000005,7.937625
2005-08-10,5.5,5.916666666666667,8.028916666666667
2005-08-11,4.75,5.626666666666666,7.984208333333333
2005-08-12,5.5,5.766666666666667,7.962374999999999
2005-08-13,6.0,6.083333333333333,8.016966666666667
2005-08-14,5.25,6.075,8.014230747126437
2005-08-15,5.5,6.066666666666666,8.011494827586208
2005-08-16,5.75,6.058333333333334,8.008758908045976
2005-08-17,6.0,6.05,8.006022988505748
2005-08-18,6.0,5.966666666666666,7.892976354679803
2005-08-19,6.5,5.976666666666667,7.924929720853861
2005-08-20,5.0,5.986666666666667,7.956883087027914
2005-08-21,5.75,5.996666666666667,7.988836453201971
2005-08-22,6.25,6.006666666666667,8.020789819376025
2005-08-23,7.0,6.433333333333334,8.052743185550082
2005-08-24,6.5,6.155555555555556,8.077696551724138
2005-08-25,6.0,5.961111111111111,8.066792775041051
2005-08-26,6.25,5.9444444444444455,7.995288998357962
2005-08-27,6.5,5.976388888888889,7.988785221674877
2005-08-28,7.0,6.008333333333333,7.98228144499179
2005-08-29,7.0,6.0680555555555555,7.975777668308703
2005-08-30,7.0,6.127777777777777,7.969273891625616
2005-08-31,7.0,6.166666666666667,7.931370114942529
2005-09-01,7.25,6.172222222222222,7.869475862068965
2005-09-02,7.5,5.884444444444445,8.042581609195402
2005-09-03,7.25,5.8500000000000005,7.991937356321839
2005-09-04,7.0,5.772222222222222,8.024626436781608
2005-09-05,7.5,5.9444444444444455,8.05731551724138
2005-09-06,7.0,6.033333333333334,8.09000459770115
2005-09-07,7.0,6.0625,8.036443678160918
2005-09-08,7.0,6.013888888888888,8.066454187192118
2005-09-09,7.0,5.965277777777779,8.096464696223316
2005-09-10,7.0,5.916666666666667,8.126475205254515
2005-09-11,7.5,5.916666666666667,8.126585097001762
2005-09-12,7.75,6.0,8.126694988749012
2005-09-13,7.75,5.916666666666667,8.12680488049626
2005-09-14,7.75,6.0,8.156914772243507
2005-09-15,8.0,6.0,8.182203235419328
2005-09-16,8.0,6.0,8.137491698595145
2005-09-17,8.5,5.970833333333334,8.135934923675729
2005-09-18,8.5,6.108333333333333,8.13437814875631
2005-09-19,8.75,6.245833333333334,8.132821373836892
2005-09-20,7.0,6.3,8.131264598917472
2005-09-21,8.0,6.5,8.171791157331388
2005-09-22,8.5,6.316666666666666,8.317317715745302
2005-09-23,8.5,6.5,8.218844274159217
2005-09-24,8.0,6.566666666666666,8.242037499239796
2005-09-25,8.5,6.516666666666667,8.24898072432038
2005-09-26,8.5,6.466666666666666,8.25592394940096
2005-09-27,8.0,6.5,8.262867174481544
2005-09-28,8.0,6.166666666666667,8.325477066228789
2005-09-29,8.5,6.520833333333333,8.353086957976036
2005-09-30,9.0,6.491666666666667,8.370696849723286
2005-10-01,9.5,6.595833333333334,8.389735312899104
2005-10-02,10.0,6.573055555555555,8.415440442741593
2005-10-03,9.5,6.446111111111112,8.44114557258408
2005-10-04,9.75,6.319166666666667,8.466850702426564
2005-10-05,9.25,6.416666666666667,8.530889165602384
2005-10-06,9.5,6.4444444444444455,8.514927628778205
2005-10-07,9.75,6.388888888888888,8.404227996715928
2005-10-08,10.0,6.416666666666667,8.473528364653653
2005-10-09,9.75,6.515873015873016,8.521995399258044
2005-10-10,7.75,6.531746031746032,8.570462433862435
2005-10-11,9.0,6.464285714285714,8.638929468466825
2005-10-12,8.9375,6.396825396825396,8.678325074499785
2005-10-13,8.875,6.329365079365079,8.717720680532748
2005-10-14,8.8125,6.261904761904762,8.757116286565713
2005-10-15,8.75,6.206666666666667,8.792345225932007
2005-10-16,10.0,6.204444444444444,8.810907498631638
2005-10-17,11.0,6.202222222222222,8.829469771331265
2005-10-18,11.25,6.283333333333334,8.848032044030894
2005-10-19,11.25,6.233333333333333,8.83183241196862
2005-10-20,11.5,6.333333333333333,8.800632779906344
2005-10-21,15.0,6.116666666666667,8.818033147844066
2005-10-22,14.583333333333332,6.227777777777778,8.805433515781791
2005-10-23,14.166666666666668,6.254444444444444,8.819479182864814
2005-10-24,13.75,6.2811111111111115,8.833524849947837
2005-10-25,10.5,6.03,8.847570517030864
2005-10-26,9.5,6.223333333333334,8.870016184113886
2005-10-27,8.5,6.25,8.88546185119691
2005-10-28,7.5,6.333333333333333,8.895192605999231
2005-10-29,7.909090909090909,6.446296296296296,8.90492336080155
2005-10-30,8.318181818181818,6.569259259259259,8.914654115603874
2005-10-31,8.727272727272727,6.692222222222223,8.924384870406197
2005-11-01,9.136363636363637,6.815185185185186,8.934115625208516
2005-11-02,9.545454545454543,6.938148148148148,8.943846380010838
2005-11-03,9.954545454545457,7.061111111111111,8.953577134813159
2005-11-04,10.363636363636363,7.184074074074075,8.963307889615484
2005-11-05,10.772727272727273,7.307037037037037,8.973038644417802
2005-11-06,11.18181818181818,7.43,8.982769399220127
2005-11-07,11.59090909090909,7.673333333333333,8.992500154022448
2005-11-08,12.0,7.666666666666667,9.002230908824767
2005-11-09,11.25,7.866666666666667,8.65737258316732
2005-11-10,12.5,8.0,8.712792035287649
2005-11-11,12.7,8.123611111111112,8.787711487407979
2005-11-12,12.9,8.330555555555556,8.810630939528307
2005-11-13,13.1,8.343055555555557,8.826550391648635
2005-11-14,13.3,8.355555555555556,8.842469843768965
2005-11-15,13.5,8.368055555555555,8.858389295889296
2005-11-16,13.75,8.658333333333333,8.926940326956993
2005-11-17,12.5,8.631944444444445,8.945491358024691
2005-11-18,12.5,8.555555555555555,9.023157773707773
2005-11-19,8.75,8.229166666666666,8.975824189390856
2005-11-20,12.0,8.769444444444446,8.978490605073938
2005-11-21,12.5,8.809722222222222,8.98115702075702
2005-11-22,13.75,9.016666666666667,8.983823436440105
2005-11-23,12.5,8.783333333333333,9.016489852123184
2005-11-24,12.5,8.75,9.019156267806268
2005-11-25,12.5,8.708333333333334,9.036822683489351
2005-11-26,12.5,8.666666666666666,9.104489099172433
2005-11-27,12.5,8.738333333333335,9.13048884818885
2005-11-28,12.5,8.81,9.156488597205263
2005-11-29,11.5,8.923333333333334,9.182488346221678
2005-11-30,10.25,9.166666666666666,9.235154761904761
2005-12-01,10.0,8.388888888888888,9.11743846153846
2005-12-02,8.75,8.294444444444446,9.121824712002972
2005-12-03,10.0,8.241666666666667,8.933210962467482
2005-12-04,10.0,8.261111111111111,8.949597212931996
2005-12-05,10.0,8.447222222222221,8.965983463396508
2005-12-06,7.0,8.633333333333333,8.982369713861019
2005-12-07,7.0,8.666666666666666,8.91875596432553
2005-12-08,6.25,8.916666666666666,9.070142214790039
2005-12-09,7.75,9.0,8.999428465254551
2005-12-10,7.45,8.85,8.990381382385731
2005-12-11,7.15,8.700000000000001,8.94926763285024
2005-12-12,6.85,8.549999999999999,8.908153883314753
2005-12-13,6.55,8.4,8.867040133779264
2005-12-14,6.25,8.75,9.009487922705315
2005-12-15,6.25,8.833333333333334,8.873935711631363
2005-12-16,6.25,9.083333333333334,8.947716833890748
2005-12-17,6.25,9.520833333333334,8.89099795615013
2005-12-18,6.25,9.106111111111112,8.923612411742846
2005-12-19,6.25,8.691388888888888,8.956226867335563
2005-12-20,6.25,8.276666666666666,8.988841322928279
2005-12-21,4.75,7.896666666666667,8.960622445187663
2005-12-22,6.0,7.766666666666667,8.982403567447047
2005-12-23,4.5,7.666666666666667,8.961184689706428
2005-12-24,4.4375,7.145833333333333,8.941215811965812
2005-12-25,4.375,7.291666666666667,8.969456043956045
2005-12-26,4.3125,7.4375,8.997696275946275
2005-12-27,4.25,7.583333333333333,9.025936507936509
2005-12-28,4.25,7.416666666666667,9.101593406593407
2005-12-29,4.25,7.333333333333333,9.109916971916972
2005-12-30,4.25,7.75,9.157240537240538
2005-12-31,4.25,7.270833333333333,9.175564102564103
2006-01-01,5.0,7.375,9.201316239316238
2006-01-02,4.75,7.395833333333333,9.227068376068377
2006-01-03,4.5,7.416666666666667,9.252820512820513
2006-01-04,4.25,6.633333333333333,9.362048840048839
2006-01-05,4.25,6.666666666666667,9.182277167277167
2006-01-06,4.25,7.25,9.287505494505496
2006-01-07,4.0,6.333333333333333,9.373733821733822
2006-01-08,4.0,6.527777777777779,9.416295482295482
2006-01-09,4.0,6.722222222222221,9.458857142857143
2006-01-10,4.0,6.916666666666667,9.501418803418805
2006-01-11,4.0,6.972222222222222,9.506837606837607
2006-01-12,4.0,7.027777777777778,9.597423076923077
2006-01-13,4.0,7.083333333333333,9.613008547008548
2006-01-14,4.0,7.098611111111111,9.669010683760684
2006-01-15,4.0,7.113888888888888,9.72501282051282
2006-01-16,4.0,7.129166666666666,9.781014957264956
2006-01-17,4.0,7.144444444444445,9.837017094017094
2006-01-18,4.0,7.055555555555556,9.799602564102564
2006-01-19,4.0,6.333333333333333,9.902521367521368
2006-01-20,4.0,5.833333333333333,9.81644017094017
2006-01-21,3.5,5.583333333333333,9.802358974358976
2006-01-22,3.5,5.666666666666667,9.760777777777779
2006-01-23,3.5,5.75,9.71919658119658
2006-01-24,3.5,5.833333333333333,9.677615384615386
2006-01-25,3.5,5.587037037037038,9.655700854700855
2006-01-26,3.4285714285714284,5.685185185185186,9.630202991452993
2006-01-27,3.3571428571428568,5.783333333333334,9.734705128205128
2006-01-28,3.2857142857142856,5.88148148148148,9.634207264957265
2006-01-29,3.2142857142857144,5.92962962962963,9.688042735042734
2006-01-30,3.1428571428571432,5.977777777777778,9.741878205128206
2006-01-31,3.071428571428571,5.792592592592592,9.795713675213676
2006-02-01,3.0,5.946296296296296,9.619049145299147
2006-02-02,3.0,5.616666666666667,9.52005128205128
2006-02-03,3.0,5.3999999999999995,9.496803418803418
2006-02-04,3.0,5.616666666666667,9.648555555555557
2006-02-05,2.958333333333333,5.566666666666666,9.573641025641026
2006-02-06,2.916666666666667,5.516666666666667,9.498726495726494
2006-02-07,2.875,5.466666666666666,9.423811965811966
2006-02-08,2.833333333333333,5.416666666666667,9.576897435897436
2006-02-09,2.791666666666667,5.416666666666667,9.547649572649572
2006-02-10,2.75,5.166666666666667,9.35140170940171
2006-02-11,3.166666666666667,5.138888888888888,9.348153846153846
2006-02-12,3.583333333333333,5.138888888888889,9.393572649572649
2006-02-13,4.0,5.138888888888889,9.438991452991452
2006-02-14,3.25,5.083333333333333,9.484410256410257
2006-02-15,3.25,5.233333333333333,9.261495726495728
2006-02-16,3.0,5.333333333333333,9.149581196581195
2006-02-17,3.5,5.216666666666667,9.097166666666665
2006-02-18,3.5,4.766666666666667,9.156752136752136
2006-02-19,3.4,4.75,9.086004273504274
2006-02-20,3.3,4.733333333333333,9.01525641025641
2006-02-21,3.2,4.716666666666667,8.944508547008546
2006-02-22,3.1,4.7,8.915094017094017
2006-02-23,3.0,4.666666666666667,8.855179487179488
2006-02-24,3.25,4.766666666666667,8.922264957264957
2006-02-25,3.25,4.805555555555556,8.762850427350427
2006-02-26,3.25,4.769444444444445,8.697352564102564
2006-02-27,3.25,4.733333333333333,8.631854700854701
2006-02-28,3.0,4.808333333333334,8.566356837606838
2006-03-01,3.0,4.8,8.400692307692307
2006-03-02,3.0,4.75,8.505777777777778
2006-03-03,3.25,4.75,8.443863247863248
2006-03-04,3.1875,4.645833333333333,8.598348717948719
2006-03-05,3.125,4.652777777777778,8.561167521367521
2006-03-06,3.0625,4.659722222222222,8.523986324786325
2006-03-07,3.0,4.666666666666667,8.486805128205127
2006-03-08,3.0,4.75,8.538290598290597
2006-03-09,2.75,4.833333333333333,8.534709401709401
2006-03-10,2.75,4.666666666666667,8.618128205128205
2006-03-11,2.75,4.816666666666666,8.616547008547007
2006-03-12,2.75,4.844444444444445,8.59463247863248
2006-03-13,2.75,4.872222222222223,8.572717948717948
2006-03-14,2.75,4.8999999999999995,8.550803418803419
2006-03-15,2.75,4.983333333333333,8.561555555555554
2006-03-16,2.75,5.066666666666666,8.572307692307692
2006-03-17,2.75,5.1499999999999995,8.58305982905983
2006-03-18,2.75,5.036666666666666,8.607145299145298
2006-03-19,2.75,5.0344444444444445,8.612897435897434
2006-03-20,2.75,5.032222222222222,8.618649572649572
2006-03-21,2.75,5.03,8.62440170940171
2006-03-22,2.75,4.916666666666667,8.93448717948718
2006-03-23,2.5,4.8999999999999995,8.81057264957265
2006-03-24,2.75,4.916666666666667,9.502658119658118
2006-03-25,2.9,4.992424242424243,9.82274358974359
2006-03-26,3.05,4.962626262626263,9.586611760251001
2006-03-27,3.2,4.932828282828282,9.350479930758413
2006-03-28,3.35,4.903030303030303,9.114348101265822
2006-03-29,3.5,5.045454545454546,9.11479746835443
2006-03-30,3.25,5.132323232323233,9.115961121157323
2006-03-31,3.25,5.21919191919192,9.867124773960217
2006-04-01,3.25,5.306060606060606,9.01828842676311
2006-04-02,3.416666666666667,5.5873737373737375,9.277785412899338
2006-04-03,3.583333333333333,5.868686868686868,9.537282399035561
2006-04-04,3.75,6.1499999999999995,9.79677938517179
2006-04-05,3.75,6.533333333333334,10.228943037974684
2006-04-06,3.692307692307692,6.54059829059829,10.14706502411091
2006-04-07,3.6346153846153846,6.547863247863248,10.140187010247137
2006-04-08,3.5769230769230766,6.555128205128206,10.133308996383363
2006-04-09,3.5192307692307687,6.541758241758241,10.170597649186258
2006-04-10,3.461538461538461,6.52838827838828,10.20788630198915
2006-04-11,3.4038461538461537,6.515018315018314,10.245174954792043
2006-04-12,3.3461538461538463,6.501648351648352,10.123177893309222
2006-04-13,3.2884615384615388,6.488278388278388,10.176180831826402
2006-04-14,3.2307692307692313,6.508241758241759,10.274225437010248
2006-04-15,3.173076923076924,6.528205128205127,10.372270042194092
2006-04-16,3.1153846153846154,6.563247863247863,10.420314647377939
2006-04-17,3.057692307692308,6.598290598290599,10.468359252561784
2006-04-18,3.0,6.633333333333333,10.51640385774563
2006-04-19,3.0,6.656666666666666,10.39073417721519
2006-04-20,3.0,6.683333333333334,10.477683544303797
2006-04-21,3.0,6.616666666666667,10.443775768535263
2006-04-22,3.0,6.683333333333334,10.513867992766727
2006-04-23,3.0,6.622222222222223,10.532293550331525
2006-04-24,3.0,6.561111111111111,10.550719107896322
2006-04-25,3.0,6.5,10.56914466546112
2006-04-26,3.0,6.533333333333334,10.524236889692585
2006-04-27,3.75,6.594444444444445,10.44232911392405
2006-04-28,3.0,6.572222222222222,10.409678481012659
2006-04-29,2.983333333333333,6.59,10.824027848101265
2006-04-30,2.966666666666667,6.621111111111112,10.705710548523207
2006-05-01,2.95,6.652222222222222,10.587393248945148
2006-05-02,2.933333333333333,6.683333333333334,10.469075949367086
2006-05-03,2.916666666666667,6.666666666666667,10.375025316455694
2006-05-04,2.9,6.75,10.483831826401445
2006-05-05,2.8833333333333333,6.736111111111112,10.562638336347197
2006-05-06,2.8666666666666667,6.722222222222221,10.493444846292949
2006-05-07,2.85,6.708333333333333,10.637584689572028
2006-05-08,2.833333333333333,6.6944444444444455,10.781724532851113
2006-05-09,2.816666666666667,6.6805555555555545,10.9258643761302
2006-05-10,2.8,6.666666666666667,10.50467088607595
2006-05-11,2.783333333333333,6.638888888888888,10.585477396021698
2006-05-12,2.766666666666667,6.361111111111112,10.69428390596745
2006-05-13,2.75,6.583333333333333,10.689690415913201
2006-05-14,2.7,6.538888888888889,10.70009692585895
2006-05-15,2.65,6.4944444444444445,10.7105034358047
2006-05-16,2.6,6.45,10.720909945750453
2006-05-17,2.55,6.6000000000000005,10.681316455696201
2006-05-18,2.5,6.416666666666667,10.714722965641952
2006-05-19,2.5,6.416666666666667,10.764129475587705
2006-05-20,2.5,6.966666666666666,10.750535985533453
2006-05-21,2.5,6.888888888888888,10.75160916214587
2006-05-22,2.5,6.811111111111111,10.752682338758287
2006-05-23,2.5,6.733333333333333,10.753755515370704
2006-05-24,2.5,6.666666666666667,10.821162025316456
2006-05-25,2.5,6.75,11.15623520192887
2006-05-26,2.25,6.583333333333333,10.910308378541291
2006-05-27,2.333333333333333,6.548611111111112,10.920881555153708
2006-05-28,2.4166666666666665,6.534722222222221,11.055788065099456
